inventory,package,source_file,source_line,declared,task_id,disposition,status
image_declaration,,integrations/openclaw/gateway/Dockerfile,17,FROM ghcr.io/openclaw/openclaw:2026.7.1,SIMPLIFY-OPENCLAW-001,worker_refresh_required,planned
image_declaration,,services/broker/Dockerfile,1,FROM python:3.12-slim,OSS-EXECUTION-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/capital/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/channels/web/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/consultation/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/control-plane/bff/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/control-plane/feedback/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/control-plane/persona/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/control-plane/router/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/deployment/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/evaluation/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/evolution/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/execution/lean_runtime/Dockerfile,1,FROM python:3.11-slim,OSS-EXECUTION-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/feedback/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/governance/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/incidents/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/learning/dspy/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/learning/imitation/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/learning/trl/Dockerfile,9,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/lineage-read/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/memory/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/openclaw-gateway-adapter/Dockerfile,10,FROM ghcr.io/openclaw/openclaw:2026.7.1 AS openclaw_cli,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/openclaw-gateway-adapter/Dockerfile,12,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/optimizer-svc/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/paper_fleet_reconciler/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/policy-learning/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/postmortems/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/promotion/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/reconciliation-drift/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/registry/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/registry/Dockerfile.test,1,FROM python:3.12-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/registry/experiments/Dockerfile,5,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research-worker-gateway/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/dspy/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/finrl/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/imitation/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/mlflow/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/qlib/Dockerfile,5,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/quantlib/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/rllib/Dockerfile,7,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/statsmodels/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/research/vectorbt/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/runtime-manager/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/search/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/source_ingestion/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/telemetry/Dockerfile,1,FROM python:3.11-slim,OSS-CORE-BASELINE-001,worker_refresh_required,planned
image_declaration,,services/training-session/Dockerfile,1,FROM python:3.11-slim,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,Dockerfile.smoke,14,"RUN pip install --no-cache-dir fastapi uvicorn pydantic ""jsonschema>=4.0,<5.0"" httpx",OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,integrations/openclaw/gateway/Dockerfile,21,ARG ANTHROPIC_CLAUDE_CODE_NPM_VERSION=2.1.216,SIMPLIFY-OPENCLAW-001,worker_refresh_required,planned
inline_install,,integrations/openclaw/gateway/Dockerfile,22,ARG GOOGLE_GEMINI_CLI_NPM_VERSION=0.51.0,SIMPLIFY-OPENCLAW-001,worker_refresh_required,planned
inline_install,,requirements.txt,8,# test suite that are not yet included in the CI baseline pip installs.,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/broker/Dockerfile,4,RUN pip install --no-cache-dir -r requirements.txt,OSS-EXECUTION-BASELINE-001,worker_refresh_required,planned
inline_install,,services/capital/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/channels/web/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/consultation/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/control-plane/bff/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/control-plane/feedback/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/control-plane/persona/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/control-plane/router/Dockerfile,9,RUN pip install --no-cache-dir -r requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/deployment/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/evaluation/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/evolution/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/execution/lean_runtime/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-EXECUTION-BASELINE-001,worker_refresh_required,planned
inline_install,,services/feedback/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/governance/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/incidents/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/learning/dspy/Dockerfile,8,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/learning/imitation/Dockerfile,8,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/lineage-read/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/memory/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/openclaw-gateway-adapter/Dockerfile,16,ARG OPENAI_CODEX_NPM_VERSION=0.136.0,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/openclaw-gateway-adapter/Dockerfile,19,ARG ANTHROPIC_CLAUDE_CODE_NPM_VERSION=2.1.161,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/openclaw-gateway-adapter/Dockerfile,41,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/optimizer-svc/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/paper_fleet_reconciler/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/policy-learning/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/postmortems/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/promotion/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/reconciliation-drift/Dockerfile,10,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/registry/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/registry/Dockerfile.test,8,&& pip install --no-cache-dir \,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/registry/experiments/Dockerfile,8,RUN pip install --no-cache-dir -r requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research-worker-gateway/Dockerfile,9,"RUN pip install --no-cache-dir fastapi uvicorn pydantic ""psycopg[binary]""",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/Dockerfile,9,"RUN pip install --no-cache-dir fastapi uvicorn pydantic ""psycopg[binary]"" ""jsonschema>=4.0,<5.0""",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/dspy/Dockerfile,5,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/finrl/Dockerfile,5,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then apt-get update && apt-get install -y build-essential && pip install --no-cache-dir -r requirements.txt && rm -rf /var/lib/apt/lists/*; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/imitation/Dockerfile,5,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/mlflow/Dockerfile,4,RUN pip install --no-cache-dir -r requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/qlib/Dockerfile,9,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/quantlib/Dockerfile,6,RUN pip install --no-cache-dir -r requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/rllib/Dockerfile,11,"RUN if [ ""$PANTHEON_INSTALL_UPSTREAM_DEPS"" = ""true"" ]; then pip install --no-cache-dir -r requirements.txt; fi",OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/statsmodels/Dockerfile,6,RUN pip install --no-cache-dir -r requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/research/vectorbt/Dockerfile,6,RUN pip install --no-cache-dir -r requirements.txt,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
inline_install,,services/runtime-manager/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/search/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/source_ingestion/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/telemetry/Dockerfile,9,RUN pip install --no-cache-dir -r /tmp/requirements.txt,OSS-CORE-BASELINE-001,worker_refresh_required,planned
inline_install,,services/training-session/Dockerfile,11,RUN pip install --no-cache-dir \,OSS-RESEARCH-BASELINE-001,worker_refresh_required,planned
npm_package,@ai-sdk/react,execute-plans:package.json,,^3.0.193,FE-DEP-CLOSURE-001,worker_refresh_required,planned
npm_package,@axe-core/playwright,execute-plans:package.json,,^4.11.3,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@eslint/js,execute-plans:package.json,,^9.32.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@hookform/resolvers,execute-plans:package.json,,^3.10.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@playwright/test,execute-plans:package.json,,^1.60.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-accordion,execute-plans:package.json,,^1.2.11,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-alert-dialog,execute-plans:package.json,,^1.1.14,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-aspect-ratio,execute-plans:package.json,,^1.1.7,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-avatar,execute-plans:package.json,,^1.1.10,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-checkbox,execute-plans:package.json,,^1.3.2,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-collapsible,execute-plans:package.json,,^1.1.12,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-context-menu,execute-plans:package.json,,^2.2.15,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-dialog,execute-plans:package.json,,^1.1.15,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-dropdown-menu,execute-plans:package.json,,^2.1.16,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-hover-card,execute-plans:package.json,,^1.1.15,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-label,execute-plans:package.json,,^2.1.7,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-menubar,execute-plans:package.json,,^1.1.15,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-navigation-menu,execute-plans:package.json,,^1.2.13,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-popover,execute-plans:package.json,,^1.1.14,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-progress,execute-plans:package.json,,^1.1.7,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-radio-group,execute-plans:package.json,,^1.3.7,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-scroll-area,execute-plans:package.json,,^1.2.9,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-select,execute-plans:package.json,,^2.2.6,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-separator,execute-plans:package.json,,^1.1.8,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-slider,execute-plans:package.json,,^1.3.5,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-slot,execute-plans:package.json,,^1.2.4,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-switch,execute-plans:package.json,,^1.2.5,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-tabs,execute-plans:package.json,,^1.1.12,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-toast,execute-plans:package.json,,^1.2.14,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-toggle,execute-plans:package.json,,^1.1.9,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-toggle-group,execute-plans:package.json,,^1.1.10,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@radix-ui/react-tooltip,execute-plans:package.json,,^1.2.8,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@streamdown/cjk,execute-plans:package.json,,^1.0.3,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@streamdown/code,execute-plans:package.json,,^1.1.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@streamdown/math,execute-plans:package.json,,^1.0.2,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@streamdown/mermaid,execute-plans:package.json,,^1.0.2,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@tailwindcss/typography,execute-plans:package.json,,^0.5.16,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@tanstack/react-query,execute-plans:package.json,,^5.83.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@testing-library/jest-dom,execute-plans:package.json,,^6.6.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@testing-library/react,execute-plans:package.json,,^16.0.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@types/node,execute-plans:package.json,,^22.16.5,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,@types/react,execute-plans:package.json,,^18.3.23,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@types/react-dom,execute-plans:package.json,,^18.3.7,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@types/react-grid-layout,execute-plans:package.json,,^1.3.5,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,@vitejs/plugin-react-swc,execute-plans:package.json,,^3.11.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,ai,execute-plans:package.json,,^6.0.191,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,autoprefixer,execute-plans:package.json,,^10.4.21,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,axe-core,execute-plans:package.json,,^4.11.4,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,class-variance-authority,execute-plans:package.json,,^0.7.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,clsx,execute-plans:package.json,,^2.1.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,cmdk,execute-plans:package.json,,^1.1.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,date-fns,execute-plans:package.json,,^3.6.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,echarts,execute-plans:package.json,,^6.1.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,echarts-for-react,execute-plans:package.json,,^3.0.2,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,embla-carousel-react,execute-plans:package.json,,^8.6.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,eslint,execute-plans:package.json,,^9.32.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,eslint-plugin-react-hooks,execute-plans:package.json,,^5.2.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,eslint-plugin-react-refresh,execute-plans:package.json,,^0.4.20,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,firebase,execute-plans:package.json,,^12.16.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,globals,execute-plans:package.json,,^15.15.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,i18next,execute-plans:package.json,,^26.0.8,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,input-otp,execute-plans:package.json,,^1.4.2,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,jsdom,execute-plans:package.json,,^20.0.3,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,lovable-tagger,execute-plans:package.json,,^1.1.13,FE-DEP-CLOSURE-001,worker_refresh_required,planned
npm_package,lucide-react,execute-plans:package.json,,^1.16.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,motion,execute-plans:package.json,,^12.40.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,nanoid,execute-plans:package.json,,^5.1.11,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,next-themes,execute-plans:package.json,,^0.3.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,postcss,execute-plans:package.json,,^8.5.6,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,react,execute-plans:package.json,,^18.3.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-day-picker,execute-plans:package.json,,^8.10.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-dom,execute-plans:package.json,,^18.3.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-grid-layout,execute-plans:package.json,,^1.5.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-hook-form,execute-plans:package.json,,^7.61.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-i18next,execute-plans:package.json,,^17.0.6,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-markdown,execute-plans:package.json,,^10.1.0,FE-DEP-CLOSURE-001,worker_refresh_required,planned
npm_package,react-resizable-panels,execute-plans:package.json,,^2.1.9,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,react-router-dom,execute-plans:package.json,,^6.30.1,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,recharts,execute-plans:package.json,,^2.15.4,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,shiki,execute-plans:package.json,,^4.1.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,sonner,execute-plans:package.json,,^1.7.4,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,streamdown,execute-plans:package.json,,^2.5.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,tailwind-merge,execute-plans:package.json,,^2.6.0,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,tailwindcss,execute-plans:package.json,,^3.4.17,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,tailwindcss-animate,execute-plans:package.json,,^1.0.7,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,tsx,execute-plans:package.json,,^4.21.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,typescript,execute-plans:package.json,,^5.8.3,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,typescript-eslint,execute-plans:package.json,,^8.38.0,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,use-stick-to-bottom,execute-plans:package.json,,^1.1.4,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,vaul,execute-plans:package.json,,^0.9.9,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,vite,execute-plans:package.json,,^5.4.19,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,vitest,execute-plans:package.json,,^3.2.4,FE-TOOLCHAIN-BASELINE-001,worker_refresh_required,planned
npm_package,zod,execute-plans:package.json,,^3.25.76,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
npm_package,zustand,execute-plans:package.json,,^5.0.12,FE-UI-DEPS-BASELINE-001,worker_refresh_required,planned
pypi_package_summary,accelerate,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,asyncpg,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,cryptography,,,,OSS-TOOLING-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,datasets,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,discord.py,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,dspy-ai,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
